yearID,teamID,playerID,first,last,games
2022,PHI,sandsdo01,2022-09-02,2022-09-23,3
2022,CLE,sandlni01,2022-04-09,2022-10-02,46
2022,ANA,sandopa02,2022-04-12,2022-10-03,27
2022,TBA,sandeph01,2022-04-14,2022-07-10,8
2022,CIN,sanmare01,2022-04-08,2022-10-05,45
2022,MIN,sanomi01,2022-04-08,2022-07-29,20
2022,BAL,santaan02,2022-04-08,2022-10-05,152
2022,KCA,santaca01,2022-04-07,2022-06-26,52
2022,SEA,santaca01,2022-06-28,2022-10-05,79
2022,TEX,santade01,2022-04-08,2022-10-05,63
2022,SFN,santogr01,2022-05-05,2022-07-25,2
2022,CIN,santito01,2022-04-07,2022-06-13,21
2022,TOR,sauceta01,2022-04-08,2022-04-29,4
2022,BOS,sawamhi01,2022-04-09,2022-08-28,49
2022,TEX,sborzjo01,2022-04-08,2022-08-27,19
2022,NYN,scherma01,2022-04-08,2022-10-01,23
2022,NYA,schmicl01,2022-04-10,2022-10-04,29
2022,DET,schoojo01,2022-04-08,2022-10-05,131
2022,BOS,schrejo01,2022-04-27,2022-10-05,64
2022,CIN,schroma01,2022-06-17,2022-07-16,13
2022,CHN,schwifr01,2022-04-07,2022-08-07,75
2022,PHI,schwaky01,2022-04-08,2022-10-05,155
2022,MIA,scottta01,2022-04-08,2022-10-05,67
2022,SDN,scottta02,2022-07-04,2022-08-12,8
2022,BOS,seaboco01,2022-06-27,2022-09-26,5
2022,TEX,seageco01,2022-04-08,2022-10-04,151
2022,NYA,searsjp01,2022-04-13,2022-07-21,7
2022,OAK,searsjp01,2022-08-10,2022-10-01,10
2022,BAL,sedloco01,2022-05-29,2022-05-29,1
2022,PHI,segurje01,2022-04-08,2022-10-05,98
2022,OAK,selmasa01,2022-04-22,2022-10-02,16
2022,TEX,semiema01,2022-04-08,2022-10-05,161
2022,COL,senzaan01,2022-04-10,2022-08-18,19
2022,CIN,senzeni01,2022-04-07,2022-09-20,110
2022,COL,servebr01,2022-05-18,2022-10-05,62
2022,CHA,severan01,2022-04-14,2022-04-29,6
2022,NYA,severlu01,2022-04-09,2022-10-03,19
2022,MIL,severpe01,2022-07-04,2022-08-02,8
2022,SEA,sewalpa01,2022-04-08,2022-10-05,65
2022,CLE,shawbr01,2022-04-07,2022-09-29,60
2022,BOS,shawtr01,2022-04-11,2022-04-28,7
2022,CHA,sheetga01,2022-04-09,2022-10-05,124
2022,SEA,sheffju01,2022-04-10,2022-10-04,6
2022,COL,sheffjo01,2022-07-31,2022-08-01,2
2022,DET,shortza01,2022-07-21,2022-08-30,6
2022,NYN,shrevch01,2022-04-10,2022-07-02,25
2022,CIN,sianimi01,2022-09-22,2022-10-05,9
2022,ANA,sierrma01,2022-07-24,2022-09-22,45
2022,ANA,silsech01,2022-05-13,2022-07-30,7
2022,CHN,simmoan01,2022-05-15,2022-07-10,35
2022,CIN,simslu01,2022-04-23,2022-05-10,6
2022,KCA,singebr01,2022-04-10,2022-09-30,27
2022,HOU,sirijo01,2022-04-08,2022-07-15,48
2022,TBA,sirijo01,2022-08-02,2022-10-05,56
2022,DET,skubata01,2022-04-10,2022-08-01,21
2022,SFN,slateau01,2022-04-08,2022-10-05,125
2022,MIL,smallet01,2022-05-30,2022-07-26,2
2022,MIN,smeltde01,2022-05-14,2022-08-28,15
2022,ARI,smithca03,2022-04-10,2022-10-05,44
2022,COL,smithch10,2022-05-29,2022-10-05,15
2022,PIT,smithca04,2022-06-14,2022-06-15,3
2022,NYN,smithdo02,2022-04-07,2022-07-16,58
2022,NYN,smithdr01,2022-04-08,2022-10-04,44
2022,MIN,smithjo05,2022-04-09,2022-08-02,34
2022,TEX,smithjo09,2022-05-30,2022-10-05,73
2022,OAK,smithke05,2022-04-08,2022-06-10,47
2022,ARI,smithpa04,2022-04-07,2022-10-05,75
2022,ATL,smithwi04,2022-04-08,2022-07-26,41
2022,HOU,smithwi04,2022-08-03,2022-10-04,24
2022,LAN,smithwi05,2022-04-08,2022-10-05,137
2022,CHN,smylydr01,2022-04-12,2022-10-01,22
2022,OAK,sneadki01,2022-04-08,2022-10-05,46
2022,SDN,snellbl01,2022-04-10,2022-10-02,25
2022,KCA,snideco01,2022-04-09,2022-10-04,42
2022,TEX,snydeni01,2022-04-15,2022-04-17,2
2022,CIN,solando01,2022-06-22,2022-10-05,80
2022,TEX,solakni01,2022-04-10,2022-09-14,35
2022,MIA,solerjo01,2022-04-08,2022-07-22,72
2022,CIN,solomja01,2022-05-07,2022-07-07,9
2022,SLN,sosaed01,2022-04-15,2022-07-24,53
2022,PHI,sosaed01,2022-08-02,2022-09-15,25
2022,CHA,sosale01,2022-06-23,2022-08-18,11
2022,DET,sotogr01,2022-04-08,2022-10-05,64
2022,WAS,sotoju01,2022-04-07,2022-08-01,101
2022,SDN,sotoju01,2022-08-03,2022-10-05,52
2022,ANA,sotoli01,2022-09-17,2022-10-05,18
2022,CHA,sousabe01,2022-04-08,2022-06-13,25
2022,SEA,souzast01,2022-05-13,2022-05-19,6
2022,SLN,spangco01,2022-07-26,2022-07-26,1
2022,KCA,speiega01,2022-04-10,2022-06-21,17
2022,TOR,springe01,2022-04-08,2022-10-03,133
2022,TBA,sprinje01,2022-04-08,2022-10-04,33
2022,MIA,stallja01,2022-04-08,2022-10-04,114
2022,SDN,stammcr01,2022-04-07,2022-10-05,33
2022,NYA,stantmi03,2022-04-08,2022-10-04,110
2022,HOU,stanery01,2022-04-09,2022-10-05,59
2022,MIN,stashco01,2022-04-17,2022-05-21,11
2022,ANA,stassma01,2022-04-07,2022-10-05,102
2022,KCA,staumjo01,2022-04-07,2022-08-23,42
2022,SEA,steckdr01,2022-04-08,2022-05-24,16
2022,CHN,steelju01,2022-04-09,2022-08-26,24
2022,CIN,steersp01,2022-09-02,2022-10-05,28
2022,ANA,stefami01,2022-07-03,2022-10-01,25
2022,ATL,stephja01,2022-04-12,2022-10-05,39
2022,COL,stephro01,2022-04-20,2022-08-24,45
2022,PIT,stephro01,2022-08-31,2022-10-04,13
2022,CIN,stephty01,2022-04-07,2022-07-22,50
2022,CLE,stephtr01,2022-04-09,2022-10-05,66
2022,OAK,steveca01,2022-08-10,2022-09-04,23
2022,BAL,stewadj01,2022-04-08,2022-04-10,3
2022,CHN,stjohlo01,2022-04-30,2022-04-30,1
2022,BOS,storytr01,2022-04-08,2022-09-11,94
2022,PHI,stottbr01,2022-04-08,2022-10-05,127
2022,CHN,stouter01,2022-06-14,2022-06-15,2
2022,PIT,stouter01,2022-07-07,2022-09-21,18
2022,BAL,stoweky01,2022-06-13,2022-10-05,34
2022,PIT,stratch01,2022-04-07,2022-07-28,40
2022,SLN,stratch01,2022-08-02,2022-10-04,20
2022,BOS,strahma01,2022-04-08,2022-10-05,50
2022,CLE,strawmy01,2022-04-07,2022-10-05,152
2022,WAS,strasst01,2022-06-09,2022-06-09,1
2022,CIN,strichu01,2022-04-09,2022-10-05,66
2022,TOR,stripro01,2022-04-08,2022-10-01,32
2022,ATL,stridsp01,2022-04-07,2022-09-18,31
2022,CHN,stromma01,2022-04-10,2022-10-02,25
2022,MIL,strzepe01,2022-06-02,2022-10-04,30
2022,PHI,stubbga01,2022-04-10,2022-10-05,50
2022,SEA,suareeu01,2022-04-08,2022-10-04,150
2022,ANA,suarejo01,2022-04-10,2022-10-01,22
2022,PHI,suarera01,2022-04-11,2022-10-04,29
2022,SDN,suarero01,2022-04-07,2022-10-04,45
2022,PIT,sulsebe01,2022-04-26,2022-05-10,4
2022,BAL,sulsebe01,2022-05-27,2022-10-05,6
2022,MIA,sulseco01,2022-04-08,2022-09-17,39
2022,MIL,suterbr01,2022-04-10,2022-10-03,54
2022,PIT,suwinja01,2022-04-26,2022-10-05,106
2022,ANA,suzukku01,2022-04-08,2022-10-04,51
2022,CHN,suzukse01,2022-04-07,2022-10-05,111
2022,PIT,swaggtr01,2022-06-07,2022-06-12,5
2022,ATL,swansda01,2022-04-07,2022-10-05,162
2022,SEA,swanser01,2022-04-10,2022-10-05,57
2022,CHN,swarmma01,2022-05-30,2022-07-12,11
2022,ANA,syndeno01,2022-04-09,2022-07-25,15
2022,PHI,syndeno01,2022-08-04,2022-10-01,10
2022,NYN,szaputh01,2022-05-25,2022-05-25,1
2022,SFN,szaputh01,2022-08-12,2022-10-02,10
2022,NYA,taillja01,2022-04-11,2022-10-04,32
2022,OAK,tapiado01,2022-05-30,2022-09-10,11
2022,TOR,tapiara01,2022-04-09,2022-10-05,128
2022,ATL,tarnofr01,2022-08-17,2022-08-17,1
2022,BAL,tatedi01,2022-04-08,2022-10-05,67
2022,TEX,taverle01,2022-06-13,2022-10-05,99
2022,HOU,taylobl01,2022-04-08,2022-06-03,19
2022,LAN,tayloch03,2022-04-08,2022-09-30,118
2022,KCA,taylomi02,2022-04-07,2022-10-03,124
2022,MIL,tayloty01,2022-04-07,2022-10-05,120
2022,MIL,tellero01,2022-04-07,2022-10-05,153
2022,ANA,teperry01,2022-04-07,2022-10-04,59
2022,WAS,tetreja01,2022-06-14,2022-07-02,4
2022,ANA,thaisma01,2022-06-28,2022-10-03,29
2022,MIN,thielca01,2022-04-09,2022-10-03,67
2022,ARI,thomaal01,2022-05-08,2022-09-25,113
2022,TEX,thompbu01,2022-08-04,2022-10-05,55
2022,OAK,thomaco01,2022-09-01,2022-09-15,10
2022,ANA,thomadi01,2022-06-09,2022-08-02,8
2022,CHN,thompke02,2022-04-09,2022-10-04,29
2022,WAS,thomala02,2022-04-07,2022-10-05,146
2022,WAS,thompma02,2022-04-07,2022-10-05,24
2022,TBA,thompry02,2022-04-11,2022-08-25,47
2022,SDN,thomptr01,2022-04-29,2022-05-08,6
2022,LAN,thomptr01,2022-06-21,2022-10-04,74
2022,PIT,thompza01,2022-04-13,2022-10-01,29
2022,SLN,thompza02,2022-06-03,2022-10-04,22
2022,ATL,thornty01,2022-04-07,2022-05-22,9
2022,MIN,thornty01,2022-06-12,2022-06-30,5
2022,TOR,thorntr01,2022-04-08,2022-10-05,32
2022,TEX,tinocje01,2022-06-10,2022-10-04,17
2022,COL,toglimi01,2022-08-30,2022-10-05,31
2022,SFN,tomka01,2022-04-29,2022-04-29,1
2022,MIL,topaju01,2022-09-09,2022-10-02,7
2022,DET,torkesp01,2022-04-08,2022-10-05,110
2022,SEA,toroab01,2022-04-09,2022-10-05,109
2022,NYA,torregl01,2022-04-08,2022-10-01,140
2022,SEA,torrelu01,2022-04-10,2022-10-05,57
2022,ANA,toussto01,2022-07-30,2022-09-04,8
2022,COL,tovarez01,2022-09-23,2022-10-05,9
2022,SEA,trammta01,2022-05-22,2022-10-05,43
2022,LAN,treinbl01,2022-04-08,2022-09-05,5
2022,COL,trejoal01,2022-04-15,2022-10-03,35
2022,NYA,trevijo01,2022-04-08,2022-10-05,115
2022,OAK,trivilo01,2022-04-10,2022-07-29,39
2022,NYA,trivilo01,2022-08-02,2022-10-05,25
2022,ATL,trompch01,2022-08-13,2022-08-13,1
2022,ANA,troutmi01,2022-04-07,2022-10-05,119
2022,PIT,tsutsyo01,2022-04-07,2022-07-31,50
2022,PIT,tuckeco01,2022-04-07,2022-05-10,18
2022,HOU,tuckeky01,2022-04-07,2022-10-05,150
2022,CLE,tullyta01,2022-04-22,2022-07-16,3
2022,LAN,turneju01,2022-04-08,2022-10-05,128
2022,LAN,turnetr01,2022-04-08,2022-10-05,160
2022,SDN,tylerky01,2022-06-14,2022-06-15,2
2022,ARI,ucetaed01,2022-04-22,2022-08-20,10
2022,CHN,uelmeer01,2022-07-22,2022-10-03,25
2022,PIT,underdu01,2022-04-07,2022-10-04,51
2022,SEA,uptonju01,2022-06-17,2022-07-15,17
2022,MIL,urenajo01,2022-04-09,2022-04-26,4
2022,COL,urenajo01,2022-07-06,2022-10-03,17
2022,LAN,uriasju01,2022-04-10,2022-10-04,31
2022,MIL,uriaslu01,2022-05-03,2022-10-05,119
2022,BAL,uriasra01,2022-04-08,2022-09-27,118
2022,HOU,urquijo01,2022-04-10,2022-10-03,29
2022,MIN,urshegi01,2022-04-08,2022-10-05,144
2022,ANA,valdece01,2022-05-17,2022-05-17,1
2022,HOU,valdefr01,2022-04-07,2022-10-05,31
2022,BOS,valdeph01,2022-04-09,2022-07-13,13
2022,PIT,vanmejo01,2022-04-07,2022-09-04,67
2022,CHN,vargail01,2022-05-10,2022-05-21,10
2022,WAS,vargail01,2022-08-03,2022-10-05,53
2022,LAN,vargami01,2022-08-03,2022-10-05,18
2022,MIN,varlalo01,2022-09-07,2022-10-05,5
2022,ARI,varshda01,2022-04-07,2022-10-05,151
2022,TOR,vasquan02,2022-04-27,2022-06-08,9
2022,SFN,vasquan02,2022-10-05,2022-10-05,1
2022,CHA,vaughan01,2022-04-08,2022-10-05,134
2022,BAL,vavrate01,2022-07-29,2022-10-05,40
2022,BOS,vazquch01,2022-04-08,2022-07-31,84
2022,HOU,vazquch01,2022-08-02,2022-10-05,35
2022,ANA,velazan01,2022-04-12,2022-09-13,125
2022,CHN,velazne01,2022-05-30,2022-10-05,77
2022,CHA,velasvi01,2022-04-12,2022-10-05,27
2022,BOS,verdual01,2022-04-08,2022-10-05,152
2022,SLN,verhadr01,2022-04-14,2022-07-14,19
2022,HOU,verlaju01,2022-04-09,2022-10-04,28
2022,LAN,vesiaal01,2022-04-13,2022-10-03,63
2022,BAL,vespini01,2022-05-20,2022-10-05,25
2022,DET,vestwi01,2022-04-09,2022-10-04,59
2022,PIT,vieauca01,2022-06-17,2022-08-27,8
2022,NYN,vientma01,2022-09-11,2022-10-05,16
2022,PHI,vierlma01,2022-04-08,2022-10-05,117
2022,SFN,villada01,2022-07-04,2022-10-05,52
2022,CHN,villajo01,2022-04-10,2022-06-23,46
2022,ANA,villajo01,2022-07-03,2022-07-23,13
2022,TEX,vilorme01,2022-06-25,2022-09-03,26
2022,KCA,vizcaar01,2022-05-30,2022-06-13,7
2022,PIT,vogelda01,2022-04-07,2022-07-17,75
2022,NYN,vogelda01,2022-07-24,2022-10-05,55
2022,OAK,vogtst01,2022-04-08,2022-10-05,70
2022,SDN,voitlu01,2022-04-07,2022-08-01,82
2022,WAS,voitlu01,2022-08-04,2022-10-05,53
2022,SFN,vosleja01,2022-04-19,2022-10-05,36
2022,WAS,vothau01,2022-04-07,2022-05-30,19
2022,BAL,vothau01,2022-06-10,2022-10-01,22
2022,CIN,vottojo01,2022-04-07,2022-08-16,91
2022,BOS,wachami01,2022-04-11,2022-10-02,23
2022,SFN,wadela01,2022-05-06,2022-10-05,77
2022,ANA,wadety01,2022-04-07,2022-07-01,67
2022,SLN,wainwad01,2022-04-07,2022-10-02,32
2022,SFN,waiteco01,2022-09-13,2022-10-05,7
2022,OAK,waldike01,2022-09-01,2022-10-05,7
2022,ARI,walkech02,2022-04-07,2022-10-05,160
2022,TEX,walkest01,2022-06-05,2022-06-10,5
2022,NYN,walketa01,2022-04-11,2022-10-04,29
2022,ANA,wallach01,2022-05-09,2022-09-06,12
2022,MIN,wallnma01,2022-09-17,2022-10-05,18
2022,TBA,wallsta01,2022-04-09,2022-10-05,142
2022,ANA,walshja01,2022-04-07,2022-08-24,118
2022,SLN,walshja02,2022-05-11,2022-05-18,3
2022,SEA,waltodo01,2022-04-23,2022-04-23,1
2022,SFN,waltodo01,2022-05-14,2022-07-04,24
2022,ANA,waltena01,2022-10-05,2022-10-05,1
2022,ANA,wantzan01,2022-04-19,2022-10-04,42
2022,ANA,wardta01,2022-04-16,2022-10-05,135
2022,CIN,warrear01,2022-04-10,2022-09-06,39
2022,ANA,warreau01,2022-04-07,2022-07-25,14
2022,KCA,waterdr01,2022-08-22,2022-10-05,32
2022,BAL,watkisp01,2022-04-12,2022-10-05,23
2022,SDN,weathry01,2022-06-15,2022-06-15,1
2022,ARI,weavelu01,2022-04-07,2022-07-29,13
2022,KCA,weavelu01,2022-08-03,2022-10-05,14
2022,SFN,webblo01,2022-04-08,2022-09-27,32
2022,NYA,weberry01,2022-06-16,2022-09-09,5
2022,WAS,weemsjo01,2022-05-31,2022-10-04,32
2022,NYA,weissgr01,2022-08-25,2022-10-04,12
2022,ANA,weissza01,2022-09-02,2022-10-05,12
2022,BAL,wellsal01,2022-04-16,2022-04-26,2
2022,BAL,wellsty01,2022-04-10,2022-09-19,23
2022,ARI,wendejb01,2022-04-08,2022-07-02,29
2022,MIA,wendljo01,2022-04-08,2022-10-04,101
2022,DET,wentzjo01,2022-05-11,2022-10-02,7
2022,CHN,wesneha01,2022-09-06,2022-10-03,6
2022,PHI,wheelza01,2022-04-12,2022-10-02,26
2022,ANA,whiteaa01,2022-05-09,2022-05-14,5
2022,TEX,whiteel04,2022-04-09,2022-06-12,47
2022,BOS,whitlga01,2022-04-08,2022-09-16,31
2022,SLN,whitlko01,2022-04-09,2022-06-02,14
2022,LAN,whitemi03,2022-04-10,2022-07-26,15
2022,TOR,whitemi03,2022-08-06,2022-10-05,10
2022,CHN,wickro01,2022-04-07,2022-10-05,64
2022,ARI,widenta01,2022-04-24,2022-10-04,14
2022,OAK,wilesco01,2022-09-14,2022-09-29,4
2022,MIL,willide03,2022-04-10,2022-10-01,65
2022,SFN,willilu01,2022-04-10,2022-05-03,8
2022,MIA,willilu01,2022-06-01,2022-09-27,71
2022,NYN,willitr01,2022-04-10,2022-10-05,30
2022,PIT,wilsobr02,2022-04-10,2022-10-04,25
2022,CIN,wilsoju10,2022-04-07,2022-04-23,5
2022,SEA,wilsoma02,2022-06-29,2022-07-04,3
2022,SDN,wilsost02,2022-04-09,2022-10-05,50
2022,BOS,winckjo01,2022-05-28,2022-10-01,15
2022,MIN,windejo01,2022-04-12,2022-10-04,15
2022,SEA,winkeje01,2022-04-08,2022-10-02,136
2022,CHN,wisdopa01,2022-04-07,2022-10-05,134
2022,TBA,wislema01,2022-04-08,2022-09-04,39
2022,KCA,wittbo02,2022-04-07,2022-10-05,150
2022,SLN,wittgni01,2022-04-07,2022-06-26,29
2022,LAN,wolteto01,2022-08-13,2022-08-14,2
2022,BOS,wongco01,2022-04-19,2022-10-05,27
2022,MIL,wongko01,2022-04-07,2022-10-04,134
2022,SFN,woodal02,2022-04-11,2022-08-31,26
2022,MIL,woodrbr01,2022-04-09,2022-10-03,27
2022,SLN,woodfja01,2022-04-10,2022-10-05,27
2022,MIN,woodssi01,2022-10-02,2022-10-02,1
2022,ATL,woodswi01,2022-04-27,2022-05-01,2
2022,ATL,wrighky01,2022-04-09,2022-10-01,30
2022,SFN,wynnsau01,2022-06-09,2022-10-04,66
2022,MIA,yacabji01,2022-06-17,2022-07-11,9
2022,TBA,yacabji01,2022-08-06,2022-10-05,5
2022,PIT,yajurmi01,2022-04-10,2022-09-25,12
2022,TBA,yarbrry01,2022-05-03,2022-09-22,20
2022,SFN,yastrmi01,2022-04-08,2022-10-05,148
2022,ATL,yateski01,2022-08-10,2022-09-10,9
2022,MIL,yelicch01,2022-04-07,2022-10-05,154
2022,SLN,yepezju01,2022-05-04,2022-10-05,76
2022,ATL,ynoahu01,2022-04-11,2022-04-18,2
2022,CLE,youngal01,2022-07-04,2022-07-04,1
2022,SFN,youngal01,2022-08-02,2022-10-05,24
2022,SEA,youngda02,2022-05-09,2022-05-19,2
2022,ATL,youngda02,2022-08-15,2022-08-15,1
2022,CHN,youngja02,2022-09-16,2022-09-24,6
2022,MIA,zabalan01,2022-06-12,2022-08-01,2
2022,NYN,zastrro01,2022-08-20,2022-08-20,1
2022,ANA,zastrro01,2022-09-21,2022-10-05,5
2022,CHA,zavalse01,2022-06-12,2022-09-25,61
2022,KCA,zerpaan01,2022-07-11,2022-07-26,3
2022,CIN,zeuchtj01,2022-08-10,2022-08-24,3
2022,TOR,zimmebr01,2022-04-13,2022-10-05,100
2022,PHI,zimmebr01,2022-08-19,2022-08-26,9
2022,BAL,zimmebr02,2022-04-11,2022-09-05,15
2022,TBA,zuninmi01,2022-04-08,2022-06-09,36
2023,COL,abadfe01,2023-05-17,2023-07-18,6
2023,CIN,abbotan01,2023-06-05,2023-09-27,21
2023,WAS,abbotco01,2023-05-01,2023-10-01,22
2023,WAS,abramcj01,2023-03-30,2023-10-01,151
2023,NYA,abreual01,2023-04-01,2023-09-07,45
2023,HOU,abreubr01,2023-03-30,2023-09-30,72
2023,HOU,abreujo02,2023-03-30,2023-10-01,141
2023,BOS,abreuwi02,2023-08-22,2023-10-01,28
2023,OAK,acevedo01,2023-03-30,2023-05-03,9
2023,OAK,actonga01,2023-05-14,2023-05-28,6
2023,ATL,acunaro01,2023-03-30,2023-10-01,159
2023,ARI,adamsau02,2023-05-20,2023-08-01,24
2023,TBA,adamja01,2023-03-30,2023-09-22,56
2023,ANA,adamsjo03,2023-08-02,2023-09-16,17
2023,WAS,adamsri03,2023-04-04,2023-09-06,44
2023,MIL,adamewi01,2023-03-30,2023-10-01,149
2023,SEA,adcocty01,2023-06-12,2023-07-18,12
2023,ANA,adelljo01,2023-06-08,2023-10-01,17
2023,WAS,adonjo01,2023-07-07,2023-09-30,12
2023,ATL,adriaeh01,2023-04-09,2023-05-01,5
2023,OAK,aguilje01,2023-03-30,2023-05-27,36
2023,ARI,ahmedni01,2023-03-30,2023-09-05,72
2023,BAL,akinke01,2023-03-30,2023-06-28,24
2023,CHA,alberha01,2023-04-02,2023-05-31,30
2023,ATL,albieoz01,2023-03-30,2023-10-01,148
2023,MIN,alcaljo01,2023-04-01,2023-10-01,11
2023,MIA,alcansa01,2023-03-30,2023-09-03,28
2023,SFN,alexasc01,2023-04-02,2023-09-21,55
2023,DET,alexaty01,2023-04-01,2023-07-02,25
2023,COL,alfarjo01,2023-06-15,2023-06-29,10
2023,BOS,alfarjo01,2023-07-08,2023-07-31,8
2023,ATL,allarko01,2023-06-28,2023-07-16,4
2023,NYA,allengr01,2023-05-20,2023-08-20,22
2023,CLE,allenlo02,2023-04-23,2023-09-19,24
2023,OAK,allenni02,2023-03-30,2023-10-01,106
2023,NYN,almonab01,2023-08-08,2023-08-26,8
2023,LAN,almonye01,2023-03-30,2023-08-11,49
2023,NYN,alonspe01,2023-03-30,2023-10-01,154
2023,HOU,altuvjo01,2023-05-19,2023-10-01,90
2023,WAS,aluja01,2023-05-09,2023-10-01,51
2023,NYN,alvarfr01,2023-04-09,2023-10-01,123
2023,PHI,alvarjo03,2023-04-01,2023-09-30,42
2023,HOU,alvaryo01,2023-03-30,2023-10-01,114
2023,CHN,alzolad01,2023-04-02,2023-09-29,58
2023,MIA,amayaja01,2023-06-18,2023-06-25,4
2023,CHN,amayami01,2023-05-04,2023-10-01,53
2023,MIL,anderbr06,2023-03-30,2023-09-27,96
2023,TBA,anderch01,2023-05-03,2023-05-09,2
2023,COL,anderch01,2023-05-16,2023-09-26,17
2023,TEX,andergr01,2023-05-30,2023-08-25,26
2023,ATL,anderni01,2023-04-01,2023-07-07,35
2023,CHA,anderti01,2023-03-30,2023-09-30,123
2023,ANA,anderty01,2023-04-02,2023-09-16,27
2023,MIL,andrecl02,2023-07-01,2023-09-29,4
2023,CHA,andruel01,2023-03-30,2023-10-01,112
2023,PIT,andujmi01,2023-04-29,2023-10-01,30
2023,CIN,antonte01,2023-09-02,2023-09-13,5
2023,TBA,arandjo01,2023-07-08,2023-10-01,34
2023,NYN,arauzjo01,2023-08-02,2023-09-17,27
2023,ATL,arciaor01,2023-03-30,2023-10-01,139
2023,SLN,arenano01,2023-03-30,2023-09-21,144
2023,CLE,ariasga01,2023-03-31,2023-09-26,122
2023,TBA,armstsh01,2023-06-04,2023-09-30,39
2023,TBA,arozara01,2023-03-30,2023-09-30,151
2023,MIA,arraelu01,2023-03-30,2023-09-29,147
2023,BOS,arroych01,2023-03-30,2023-08-02,66
2023,CIN,ashcrgr01,2023-04-02,2023-09-01,26
2023,CHN,assadja01,2023-04-01,2023-09-30,32
2023,SDN,avilape01,2023-07-02,2023-10-01,14
2023,SDN,azocajo01,2023-03-31,2023-10-01,55
2023,ANA,bachmsa01,2023-05-26,2023-07-03,11
2023,DET,baddoak01,2023-04-08,2023-10-01,112
2023,NYA,baderha01,2023-05-02,2023-08-30,84
2023,CIN,baderha01,2023-09-01,2023-09-17,14
2023,PIT,baeji01,2023-03-30,2023-10-01,111
2023,DET,baezja01,2023-03-30,2023-10-01,136
2023,SFN,bailepa01,2023-05-19,2023-09-30,97
2023,BAL,bakerbr01,2023-03-30,2023-09-15,46
2023,SLN,bakerlu01,2023-06-04,2023-10-01,33
2023,MIN,balazjo02,2023-06-18,2023-08-19,18
2023,WAS,bandaan01,2023-04-01,2023-04-29,10
2023,CHA,banksta01,2023-04-15,2023-09-30,32
2023,HOU,bannory01,2023-04-28,2023-04-30,2
2023,COL,bardda01,2023-04-19,2023-09-26,50
2023,TEX,barlojo01,2023-05-17,2023-07-01,13
2023,KCA,barlosc01,2023-04-02,2023-07-29,38
2023,SDN,barlosc01,2023-08-02,2023-10-01,25
2023,LAN,barneau01,2023-04-01,2023-09-30,59
2023,SLN,barneja01,2023-08-22,2023-09-29,13
2023,MIA,barnema01,2023-04-01,2023-06-01,24
2023,CHN,barnhtu01,2023-04-01,2023-08-16,47
2023,ANA,barrija01,2023-04-04,2023-09-25,34
2023,BOS,barraky01,2023-08-11,2023-08-28,3
2023,SLN,barretr01,2023-05-06,2023-05-24,6
2023,SFN,bartjo01,2023-03-30,2023-09-11,30
2023,TBA,basabos01,2023-08-13,2023-10-01,31
2023,TOR,bassan01,2023-03-30,2023-06-05,22
2023,TOR,bassich01,2023-04-02,2023-09-28,33
2023,SDN,battema01,2023-07-08,2023-10-01,43
2023,CLE,battepe01,2023-04-12,2023-05-17,7
2023,NYN,batybr01,2023-04-17,2023-10-01,108
2023,NYA,bauerja01,2023-04-29,2023-09-30,84
2023,BAL,baumami01,2023-04-01,2023-09-21,60
2023,BAL,bautife01,2023-03-30,2023-08-25,56
2023,BAL,bazared01,2023-07-06,2023-07-16,3
2023,SEA,bazared01,2023-08-19,2023-09-30,9
2023,SFN,beatyma01,2023-03-30,2023-04-17,4
2023,KCA,beatyma01,2023-06-18,2023-09-06,26
2023,SFN,becktr01,2023-04-20,2023-09-30,33
2023,PIT,bednada01,2023-03-30,2023-10-01,66
2023,TBA,beeksja01,2023-04-02,2023-09-20,30
2023,PHI,bellaan01,2023-03-30,2023-09-11,27
2023,BOS,bellobr01,2023-04-17,2023-09-27,28
2023,CHN,bellico01,2023-03-30,2023-09-30,130
2023,CLE,belljo02,2023-03-30,2023-07-31,97
2023,MIA,belljo02,2023-08-02,2023-09-30,53
2023,TOR,beltbr01,2023-03-30,2023-10-01,103
2023,BAL,bemboan01,2023-04-03,2023-07-02,6
2023,CHA,beninan01,2023-03-30,2023-09-29,151
2023,CIN,bensowi01,2023-03-30,2023-10-01,108
2023,BOS,bernabr01,2023-04-24,2023-10-01,55
2023,TOR,berrijo01,2023-04-03,2023-09-27,32
2023,SEA,berropr01,2023-07-21,2023-10-01,2
2023,MIA,bertijo01,2023-03-30,2023-10-01,133
2023,TBA,bethach01,2023-03-30,2023-09-30,104
2023,LAN,bettsmo01,2023-03-30,2023-10-01,152
2023,CLE,bibeeta01,2023-04-26,2023-09-16,25
2023,TOR,bichebo01,2023-03-30,2023-10-01,135
2023,LAN,bickfph01,2023-03-30,2023-07-28,36
2023,NYN,bickfph01,2023-08-02,2023-09-30,25
2023,PIT,bidoos01,2023-06-14,2023-10-01,16
2023,CLE,biebesh01,2023-03-30,2023-09-27,21
2023,HOU,bielabr01,2023-05-01,2023-08-24,15
2023,TOR,biggica01,2023-03-30,2023-10-01,111
2023,COL,birdja01,2023-03-30,2023-10-01,70
2023,COL,blackch02,2023-03-30,2023-10-01,96
2023,OAK,blackpa01,2023-05-29,2023-09-26,21
2023,COL,blachty01,2023-04-01,2023-09-29,20
2023,KCA,blancda02,2023-06-12,2023-10-01,69
