yearID,teamID,lgID,playerID,G_all
2022,OAK,AL,acevedo01,70
2022,OAK,AL,allenau01,5
2022,OAK,AL,allenni02,100
2022,OAK,AL,andruel01,149
2022,OAK,AL,barrelu01,32
2022,OAK,AL,bethach01,101
2022,OAK,AL,blackpa01,21
2022,OAK,AL,boltsk01,42
2022,OAK,AL,bridejo01,58
2022,OAK,AL,brownse01,150
2022,OAK,AL,capelco01,22
2022,OAK,AL,castery01,3
2022,OAK,AL,clemeer01,70
2022,OAK,AL,cyrty01,12
2022,OAK,AL,davidma02,13
2022,OAK,AL,diazjo03,15
2022,OAK,AL,garcide02,39
2022,OAK,AL,grimmju01,15
2022,OAK,AL,irvinco01,30
2022,OAK,AL,jacksdr01,3
2022,OAK,AL,jacksza02,54
2022,OAK,AL,jeffeda01,8
2022,OAK,AL,jimenda02,34
2022,OAK,AL,kaprija01,27
2022,OAK,AL,kempto01,147
2022,OAK,AL,koenija01,10
2022,OAK,AL,kolarad01,15
2022,OAK,AL,langesh01,40
2022,OAK,AL,laurera01,94
2022,OAK,AL,lemoija01,9
2022,OAK,AL,logueza01,14
2022,OAK,AL,lopesch01,4
2022,OAK,AL,lowrije01,50
2022,OAK,AL,mackida01,22
2022,OAK,AL,machivi01,73
2022,OAK,AL,markepa01,3
2022,OAK,AL,martiad01,12
2022,OAK,AL,mcdonmi01,4
2022,OAK,AL,mckayda02,4
2022,OAK,AL,mckinbi01,23
2022,OAK,AL,mollsa01,53
2022,OAK,AL,mondona01,1
2022,OAK,AL,montafr01,27
2022,OAK,AL,murphse01,148
2022,OAK,AL,neusesh01,89
2022,OAK,AL,ollerad01,19
2022,OAK,AL,pachecr01,91
2022,OAK,AL,payamjo01,41
2022,OAK,AL,pindech01,111
2022,OAK,AL,piscost01,42
2022,OAK,AL,pruitau01,39
2022,OAK,AL,pukaj01,62
2022,OAK,AL,ruizno01,14
2022,OAK,AL,searsjp01,17
2022,OAK,AL,selmasa01,16
2022,OAK,AL,smithke05,47
2022,OAK,AL,sneadki01,46
2022,OAK,AL,steveca01,23
2022,OAK,AL,tapiado01,11
2022,OAK,AL,thomaco01,10
2022,OAK,AL,trivilo01,64
2022,OAK,AL,vogtst01,70
2022,OAK,AL,waldike01,7
2022,OAK,AL,wilesco01,4
2022,PIT,NL,alforan01,2
2022,PIT,NL,alldrca01,1
2022,PIT,NL,allengr01,46
2022,PIT,NL,andujmi01,36
2022,PIT,NL,bandaan01,32
2022,PIT,NL,banuema01,35
2022,PIT,NL,bednada01,45
2022,PIT,NL,beedety01,31
2022,PIT,NL,briceau01,4
2022,PIT,NL,brubajt01,28
2022,PIT,NL,castidi02,96
2022,PIT,NL,castrro01,71
2022,PIT,NL,changyu01,69
2022,PIT,NL,chavimi01,129
2022,PIT,NL,colliza01,36
2022,PIT,NL,contrro01,21
2022,PIT,NL,crowewi01,60
2022,PIT,NL,cruzon01,87
2022,PIT,NL,dejonch01,42
2022,PIT,NL,delosye01,26
2022,PIT,NL,delayja01,57
2022,PIT,NL,eickhje01,1
2022,PIT,NL,fernaju01,16
2022,PIT,NL,fletcaa01,9
2022,PIT,NL,gamelbe01,115
2022,PIT,NL,godoyjo01,10
2022,PIT,NL,hayeske01,136
2022,PIT,NL,heinety01,62
2022,PIT,NL,hembrhe01,26
2022,PIT,NL,holdeco01,24
2022,PIT,NL,howarsa01,3
2022,PIT,NL,kellemi03,31
2022,PIT,NL,knappan01,16
2022,PIT,NL,kranima01,2
2022,PIT,NL,madribl01,39
2022,PIT,NL,marcatu01,49
2022,PIT,NL,marisja01,31
2022,PIT,NL,mearsni01,2
2022,PIT,NL,mitchca01,69
2022,PIT,NL,newmake01,78
2022,PIT,NL,ortizlu03,4
2022,PIT,NL,oviedjo01,21
2022,PIT,NL,padloke01,13
2022,PIT,NL,parkho01,23
2022,PIT,NL,pegueli01,1
2022,PIT,NL,perezmi03,45
2022,PIT,NL,perezro02,21
2022,PIT,NL,peterdi01,22
2022,PIT,NL,quintjo01,32
2022,PIT,NL,ramiryo01,30
2022,PIT,NL,reynobr01,145
2022,PIT,NL,smithca04,3
2022,PIT,NL,stephro01,58
2022,PIT,NL,stouter01,20
2022,PIT,NL,stratch01,60
2022,PIT,NL,sulsebe01,10
2022,PIT,NL,suwinja01,106
2022,PIT,NL,swaggtr01,5
2022,PIT,NL,thompza01,29
2022,PIT,NL,tsutsyo01,50
2022,PIT,NL,tuckeco01,18
2022,PIT,NL,underdu01,51
2022,PIT,NL,vanmejo01,67
2022,PIT,NL,vieauca01,8
2022,PIT,NL,vogelda01,130
2022,PIT,NL,wilsobr02,25
2022,PIT,NL,yajurmi01,12
2022,SDN,NL,abramcj01,90
2022,SDN,NL,adamsau02,2
2022,SDN,NL,alcanse01,93
2022,SDN,NL,alfarjo01,82
2022,SDN,NL,avilape01,2
2022,SDN,NL,azocajo01,98
2022,SDN,NL,baezmi01,2
2022,SDN,NL,battema01,15
2022,SDN,NL,beatyma01,20
2022,SDN,NL,belljo02,156
2022,SDN,NL,campulu01,16
2022,SDN,NL,canoro01,33
2022,SDN,NL,castijo03,1
2022,SDN,NL,clevimi01,23
2022,SDN,NL,crismna01,50
2022,SDN,NL,croneja01,158
2022,SDN,NL,darviyu01,30
2022,SDN,NL,dixonbr01,5
2022,SDN,NL,drurybr01,138
2022,SDN,NL,garcilu03,64
2022,SDN,NL,gorema01,16
2022,SDN,NL,grishtr01,152
2022,SDN,NL,guerrja02,18
2022,SDN,NL,haderjo01,56
2022,SDN,NL,hillti01,55
2022,SDN,NL,hosmeer01,104
2022,SDN,NL,johnspi01,15
2022,SDN,NL,kerrra01,7
2022,SDN,NL,kimha01,150
2022,SDN,NL,knehrre01,5
2022,SDN,NL,lametdi01,32
2022,SDN,NL,liberlu01,7
2022,SDN,NL,machama01,150
2022,SDN,NL,manaese01,30
2022,SDN,NL,martini01,47
2022,SDN,NL,mazarno01,55
2022,SDN,NL,morejad01,26
2022,SDN,NL,musgrjo01,30
2022,SDN,NL,myerswi01,77
2022,SDN,NL,nolaau01,110
2022,SDN,NL,profaju01,152
2022,SDN,NL,rogerta01,66
2022,SDN,NL,rookebr01,16
2022,SDN,NL,rosareg01,7
2022,SDN,NL,ruizes01,17
2022,SDN,NL,scottta02,8
2022,SDN,NL,snellbl01,25
2022,SDN,NL,sotoju01,153
2022,SDN,NL,stammcr01,33
2022,SDN,NL,suarero01,45
2022,SDN,NL,thomptr01,80
2022,SDN,NL,tylerky01,2
2022,SDN,NL,voitlu01,135
2022,SDN,NL,weathry01,1
2022,SDN,NL,wilsost02,50
2022,SEA,AL,bernabr01,2
2022,SEA,AL,borucry01,32
2022,SEA,AL,boydma01,10
2022,SEA,AL,brashma01,39
2022,SEA,AL,casalcu01,57
2022,SEA,AL,castidi01,59
2022,SEA,AL,castilu02,25
2022,SEA,AL,crawfjp01,145
2022,SEA,AL,eliasro01,7
2022,SEA,AL,ellisdr01,7
2022,SEA,AL,faircst01,46
2022,SEA,AL,festama01,53
2022,SEA,AL,flexech01,33
2022,SEA,AL,fordmi01,50
2022,SEA,AL,francty01,140
2022,SEA,AL,fraziad01,156
2022,SEA,AL,gilbelo01,32
2022,SEA,AL,gileske01,5
2022,SEA,AL,gonzama02,32
2022,SEA,AL,haggesa01,83
2022,SEA,AL,hanigmi01,57
2022,SEA,AL,jankotr01,44
2022,SEA,AL,kelenja01,54
2022,SEA,AL,kirbyge01,25
2022,SEA,AL,knappan01,16
2022,SEA,AL,kochma01,4
2022,SEA,AL,lambja01,41
2022,SEA,AL,larseja01,1
2022,SEA,AL,lewisky01,18
2022,SEA,AL,millswy01,27
2022,SEA,AL,milonto01,7
2022,SEA,AL,misiean01,32
2022,SEA,AL,mooredy01,104
2022,SEA,AL,munozan01,64
2022,SEA,AL,murfepe01,64
2022,SEA,AL,murphto04,14
2022,SEA,AL,obrieri01,1
2022,SEA,AL,okeefbr01,2
2022,SEA,AL,padloke01,13
2022,SEA,AL,raleica01,119
2022,SEA,AL,ramiryo01,30
2022,SEA,AL,rayro02,32
2022,SEA,AL,rodriju01,132
2022,SEA,AL,romose01,23
2022,SEA,AL,santaca01,131
2022,SEA,AL,sewalpa01,65
2022,SEA,AL,sheffju01,6
2022,SEA,AL,souzast01,6
2022,SEA,AL,steckdr01,16
2022,SEA,AL,suareeu01,150
2022,SEA,AL,swanser01,57
2022,SEA,AL,toroab01,109
2022,SEA,AL,torrelu01,57
2022,SEA,AL,trammta01,43
2022,SEA,AL,uptonju01,17
2022,SEA,AL,waltodo01,25
2022,SEA,AL,wilsoma02,3
2022,SEA,AL,winkeje01,136
2022,SEA,AL,youngda02,3
2022,SFN,NL,alexasc01,17
2022,SFN,NL,alvarjo02,21
2022,SFN,NL,bartjo01,97
2022,SFN,NL,beedety01,31
2022,SFN,NL,beltbr01,78
2022,SFN,NL,brebbjo01,76
2022,SFN,NL,brinsle01,16
2022,SFN,NL,calhowi01,22
2022,SFN,NL,casalcu01,57
2022,SFN,NL,castrke01,10
2022,SFN,NL,cobbal01,28
2022,SFN,NL,cottojh01,30
2022,SFN,NL,crawfbr01,118
2022,SFN,NL,davisjd01,115
2022,SFN,NL,desclan01,5
2022,SFN,NL,deanau01,3
2022,SFN,NL,dovalca01,68
2022,SFN,NL,dubonma01,104
2022,SFN,NL,duggast01,29
2022,SFN,NL,estrath01,140
2022,SFN,NL,faircst01,46
2022,SFN,NL,florewi01,151
2022,SFN,NL,fordmi01,50
2022,SFN,NL,garcija04,58
2022,SFN,NL,gonzalu03,98
2022,SFN,NL,hjellse01,8
2022,SFN,NL,johnsbr03,11
2022,SFN,NL,junisja01,23
2022,SFN,NL,knappan01,16
2022,SFN,NL,krizaja01,3
2022,SFN,NL,lasteto01,60
2022,SFN,NL,leonedo01,55
2022,SFN,NL,litteza01,39
2022,SFN,NL,llovema01,17
2022,SFN,NL,longsa01,28
2022,SFN,NL,longoev01,89
2022,SFN,NL,machadi01,5
2022,SFN,NL,marteyu01,39
2022,SFN,NL,mcgeeja01,42
2022,SFN,NL,merceye01,31
2022,SFN,NL,millesh01,4
2022,SFN,NL,ortizlu02,6
2022,SFN,NL,padloke01,13
2022,SFN,NL,papiemi01,39
2022,SFN,NL,pederjo01,134
2022,SFN,NL,proctfo01,7
2022,SFN,NL,ramoshe02,9
2022,SFN,NL,rodonca01,31
2022,SFN,NL,rogerty01,68
2022,SFN,NL,rufda01,119
2022,SFN,NL,santogr01,2
2022,SFN,NL,slateau01,125
2022,SFN,NL,szaputh01,11
2022,SFN,NL,tomka01,1
2022,SFN,NL,vasquan02,10
2022,SFN,NL,villada01,52
2022,SFN,NL,vosleja01,36
2022,SFN,NL,wadela01,77
2022,SFN,NL,waiteco01,7
2022,SFN,NL,waltodo01,25
2022,SFN,NL,webblo01,32
2022,SFN,NL,willilu01,79
2022,SFN,NL,woodal02,26
2022,SFN,NL,wynnsau01,66
2022,SFN,NL,yastrmi01,148
2022,SFN,NL,youngal01,25
2022,SLN,NL,arenano01,148
2022,SLN,NL,baderha01,86
2022,SLN,NL,brookaa01,5
2022,SLN,NL,burleal01,16
2022,SLN,NL,cabrege01,39
2022,SLN,NL,capelco01,22
2022,SLN,NL,carlsdy01,128
2022,SLN,NL,dejonpa01,77
2022,SLN,NL,deluzbe01,22
2022,SLN,NL,dickeco01,97
2022,SLN,NL,donovbr01,126
2022,SLN,NL,edmanto01,153
2022,SLN,NL,fernaju01,16
2022,SLN,NL,flaheja01,9
2022,SLN,NL,gallegi01,57
2022,SLN,NL,goldspa01,151
2022,SLN,NL,gormano01,89
2022,SLN,NL,helslry01,54
2022,SLN,NL,herreiv01,11
2022,SLN,NL,hicksjo03,35
2022,SLN,NL,hudsoda02,27
2022,SLN,NL,kniznan01,97
2022,SLN,NL,liberma01,9
2022,SLN,NL,matzst01,15
2022,SLN,NL,mcfartj01,28
2022,SLN,NL,mikolmi01,33
2022,SLN,NL,molinya01,80
2022,SLN,NL,montgjo01,32
2022,SLN,NL,naileja01,7
2022,SLN,NL,naughpa01,26
2022,SLN,NL,nootbla01,108
2022,SLN,NL,oneilty01,96
2022,SLN,NL,oviedjo01,21
2022,SLN,NL,pallaan01,47
2022,SLN,NL,pujolal01,109
2022,SLN,NL,quintjo01,32
2022,SLN,NL,roberkr01,2
2022,SLN,NL,romerjo01,17
2022,SLN,NL,rominau01,51
2022,SLN,NL,rondoan01,1
2022,SLN,NL,sosaed01,78
2022,SLN,NL,spangco01,1
2022,SLN,NL,stratch01,60
2022,SLN,NL,thompza02,22
2022,SLN,NL,verhadr01,19
2022,SLN,NL,wainwad01,32
2022,SLN,NL,walshja02,3
2022,SLN,NL,whitlko01,14
2022,SLN,NL,wittgni01,29
2022,SLN,NL,woodfja01,27
2022,SLN,NL,yepezju01,76
2022,TBA,AL,adamja01,67
2022,TBA,AL,arandjo01,32
2022,TBA,AL,armstsh01,50
2022,TBA,AL,arozara01,153
2022,TBA,AL,bardlu01,9
2022,TBA,AL,bazsh01,6
2022,TBA,AL,beeksja01,42
2022,TBA,AL,bethach01,101
2022,TBA,AL,brujavi01,52
2022,TBA,AL,changyu01,69
2022,TBA,AL,chargjt01,21
2022,TBA,AL,chiriyo01,2
2022,TBA,AL,choiji01,113
2022,TBA,AL,cleavga01,17
2022,TBA,AL,criswco01,1
2022,TBA,AL,diazya01,137
2022,TBA,AL,duggero01,4
2022,TBA,AL,fairbpe01,24
2022,TBA,AL,fauchca01,22
2022,TBA,AL,feyerjo01,22
2022,TBA,AL,flemijo01,10
2022,TBA,AL,francwa01,83
2022,TBA,AL,garzara01,19
2022,TBA,AL,glasnty01,2
2022,TBA,AL,guerrja02,18
2022,TBA,AL,hergeke01,3
2022,TBA,AL,kiermke01,63
2022,TBA,AL,kittran01,17
2022,TBA,AL,klubeco01,31
2022,TBA,AL,knighdu01,6
2022,TBA,AL,lowebr01,65
2022,TBA,AL,lowejo01,52
2022,TBA,AL,margoma01,89
2022,TBA,AL,mastrmi01,8
2022,TBA,AL,mazzach01,2
2022,TBA,AL,mcclash01,29
2022,TBA,AL,mcgeeea01,1
2022,TBA,AL,mckayda02,4
2022,TBA,AL,mejiafr01,93
2022,TBA,AL,ogandcr01,3
2022,TBA,AL,paredis01,111
2022,TBA,AL,patinlu01,6
2022,TBA,AL,peralda01,134
2022,TBA,AL,phillbr02,83
2022,TBA,AL,pintore02,25
2022,TBA,AL,pocheco01,65
2022,TBA,AL,quinnro01,44
2022,TBA,AL,raleybr01,60
2022,TBA,AL,raleylu01,22
2022,TBA,AL,ramirha02,120
2022,TBA,AL,rasmudr01,28
2022,TBA,AL,romerto01,4
2022,TBA,AL,sandeph01,8
2022,TBA,AL,sirijo01,104
2022,TBA,AL,sprinje01,33
2022,TBA,AL,thompry02,47
2022,TBA,AL,wallsta01,142
2022,TBA,AL,wislema01,39
2022,TBA,AL,yacabji01,14
2022,TBA,AL,yarbrry01,20
2022,TBA,AL,zuninmi01,36
2022,TEX,AL,abreual01,33
2022,TEX,AL,alexyaj01,4
2022,TEX,AL,allarko01,10
2022,TEX,AL,arihako01,5
2022,TEX,AL,barlojo01,35
2022,TEX,AL,burkebr01,52
2022,TEX,AL,bushma01,65
2022,TEX,AL,calhoko01,125
2022,TEX,AL,calhowi01,22
2022,TEX,AL,culbech01,70
2022,TEX,AL,duggast01,29
2022,TEX,AL,dunnida01,29
2022,TEX,AL,duranez01,58
2022,TEX,AL,garciad02,156
2022,TEX,AL,garvemi01,54
2022,TEX,AL,grayjo02,24
2022,TEX,AL,hearnta01,31
2022,TEX,AL,heimjo01,127
2022,TEX,AL,hernael02,14
2022,TEX,AL,hernajo02,29
2022,TEX,AL,hollagr01,5
2022,TEX,AL,howarsp01,10
2022,TEX,AL,huffsa01,44
2022,TEX,AL,ibanean01,40
2022,TEX,AL,jungjo01,26
2022,TEX,AL,keuchda01,14
2022,TEX,AL,kingjo01,39
2022,TEX,AL,leclejo01,39
2022,TEX,AL,lowena01,157
2022,TEX,AL,martibr01,55
2022,TEX,AL,mathima01,30
2022,TEX,AL,millebr02,81
2022,TEX,AL,millety01,4
2022,TEX,AL,moorema02,63
2022,TEX,AL,ottogl01,27
2022,TEX,AL,pattosp01,7
2022,TEX,AL,perezma02,32
2022,TEX,AL,plaweke01,64
2022,TEX,AL,raganco01,9
2022,TEX,AL,reksza01,16
2022,TEX,AL,richaga01,32
2022,TEX,AL,rodriye01,1
2022,TEX,AL,santade01,63
2022,TEX,AL,sborzjo01,19
2022,TEX,AL,seageco01,151
2022,TEX,AL,semiema01,161
2022,TEX,AL,smithjo09,73
2022,TEX,AL,snydeni01,2
2022,TEX,AL,solakni01,35
2022,TEX,AL,taverle01,99
2022,TEX,AL,thompbu01,55
2022,TEX,AL,tinocje01,17
2022,TEX,AL,vilorme01,26
2022,TEX,AL,walkest01,5
2022,TEX,AL,whiteel04,47
2022,TOR,AL,andersh01,1
2022,TOR,AL,bandaan01,32
2022,TOR,AL,bassan01,73
2022,TOR,AL,beaslje01,9
2022,TOR,AL,berrijo01,32
2022,TOR,AL,bichebo01,159
2022,TOR,AL,biggica01,97
2022,TOR,AL,borucry01,32
2022,TOR,AL,bradlja02,132
2022,TOR,AL,capravi01,8
2022,TOR,AL,castima03,14
2022,TOR,AL,chapmma01,155
2022,TOR,AL,cimbead01,77
2022,TOR,AL,colliza01,36
2022,TOR,AL,espinsa01,135
2022,TOR,AL,francbo01,1
2022,TOR,AL,gagema01,11
2022,TOR,AL,garciyi01,61
2022,TOR,AL,gausmke01,31
2022,TOR,AL,grifffo01,6
2022,TOR,AL,guerrvl02,160
2022,TOR,AL,gurrilo01,121
2022,TOR,AL,hatchto01,1
2022,TOR,AL,heinety01,62
2022,TOR,AL,hernate01,131
2022,TOR,AL,janseda01,72
2022,TOR,AL,katohgo01,8
2022,TOR,AL,kayan01,1
2022,TOR,AL,kikucyu01,32
2022,TOR,AL,kirkal01,139
2022,TOR,AL,lawreca01,6
2022,TOR,AL,lopezot01,8
2022,TOR,AL,manoaal01,31
2022,TOR,AL,mayzati01,63
2022,TOR,AL,merriwh01,139
2022,TOR,AL,merryju01,26
2022,TOR,AL,morenga01,25
2022,TOR,AL,phelpda01,65
2022,TOR,AL,popza01,36
2022,TOR,AL,richatr01,62
2022,TOR,AL,romanjo03,63
2022,TOR,AL,romose01,23
2022,TOR,AL,ryuhy01,6
2022,TOR,AL,sauceta01,4
2022,TOR,AL,springe01,133
2022,TOR,AL,stripro01,32
2022,TOR,AL,tapiara01,128
2022,TOR,AL,thorntr01,32
2022,TOR,AL,vasquan02,10
2022,TOR,AL,whitemi03,25
2022,TOR,AL,zimmebr01,109
2022,MIN,AL,alcaljo01,2
2022,MIN,AL,archech01,25
2022,MIN,AL,arraelu01,144
2022,MIN,AL,beckhti01,12
2022,MIN,AL,bundydy01,29
2022,MIN,AL,buxtoby01,92
2022,MIN,AL,canoye01,13
2022,MIN,AL,caveja01,54
2022,MIN,AL,celesgi01,122
2022,MIN,AL,contrma01,28
2022,MIN,AL,correca01,136
2022,MIN,AL,cottojh01,30
2022,MIN,AL,couloda01,10
2022,MIN,AL,davisau01,52
2022,MIN,AL,duffety01,40
2022,MIN,AL,duranjh01,57
2022,MIN,AL,fulmemi01,67
2022,MIN,AL,garliky01,66
2022,MIN,AL,godoyjo01,10
2022,MIN,AL,gonzach01,7
2022,MIN,AL,gordoni01,138
2022,MIN,AL,grayso01,24
2022,MIN,AL,hamilbi02,37
2022,MIN,AL,hamilca01,22
2022,MIN,AL,hamilia01,1
2022,MIN,AL,henriro01,3
2022,MIN,AL,jaxgr01,65
2022,MIN,AL,jeffery01,67
2022,MIN,AL,keplema01,115
2022,MIN,AL,kirilal01,45
2022,MIN,AL,larnatr01,51
2022,MIN,AL,leonsa01,34
2022,MIN,AL,lewisro02,12
2022,MIN,AL,lopezjo02,67
2022,MIN,AL,mahlety01,23
2022,MIN,AL,megiltr01,40
2022,MIN,AL,minayju01,6
2022,MIN,AL,miranjo01,125
2022,MIN,AL,moranjo01,31
2022,MIN,AL,oberba01,11
2022,MIN,AL,paddach01,5
2022,MIN,AL,paganem01,59
2022,MIN,AL,palacje01,30
2022,MIN,AL,polanjo01,104
2022,MIN,AL,rodride01,2
2022,MIN,AL,romerjh01,4
2022,MIN,AL,ryanjo04,27
2022,MIN,AL,sanchaa01,15
2022,MIN,AL,sanchga02,128
2022,MIN,AL,sandsco01,11
2022,MIN,AL,sanomi01,20
2022,MIN,AL,smeltde01,15
2022,MIN,AL,smithjo05,34
2022,MIN,AL,stashco01,11
2022,MIN,AL,thielca01,67
2022,MIN,AL,thornty01,14
2022,MIN,AL,urshegi01,144
2022,MIN,AL,varlalo01,5
2022,MIN,AL,wallnma01,18
2022,MIN,AL,windejo01,15
2022,MIN,AL,woodssi01,1
2022,PHI,NL,alvarjo03,59
2022,PHI,NL,appelma01,6
2022,PHI,NL,bellaan01,59
2022,PHI,NL,bohmal01,152
2022,PHI,NL,brogdco01,47
2022,PHI,NL,camarjo01,52
2022,PHI,NL,casteni01,136
2022,PHI,NL,coonrsa01,12
2022,PHI,NL,cyrty01,12
2022,PHI,NL,devench02,13
2022,PHI,NL,dominse01,54
2022,PHI,NL,duronni01,1
2022,PHI,NL,eflinza01,20
2022,PHI,NL,falteba01,20
2022,PHI,NL,familje01,48
2022,PHI,NL,gibsoky01,31
2022,PHI,NL,gregodi01,63
2022,PHI,NL,guthrda01,14
2022,PHI,NL,hallda02,42
2022,PHI,NL,handbr01,55
2022,PHI,NL,harpebr03,99
2022,PHI,NL,herreod01,62
2022,PHI,NL,hoskirh01,156
2022,PHI,NL,jonesda07,4
2022,PHI,NL,kellymi03,4
2022,PHI,NL,kingesc01,1
2022,PHI,NL,knebeco01,46
2022,PHI,NL,marshbr02,134
2022,PHI,NL,matonni01,35
2022,PHI,NL,mercaos01,55
2022,PHI,NL,moniami01,37
2022,PHI,NL,moralfr02,3
2022,PHI,NL,munozya01,29
2022,PHI,NL,muzzisi01,9
2022,PHI,NL,nelsoni01,47
2022,PHI,NL,nittovi01,2
2022,PHI,NL,nolaaa01,32
2022,PHI,NL,norwoja01,20
2022,PHI,NL,plassmi01,2
2022,PHI,NL,quinnro01,44
2022,PHI,NL,realmjt01,139
2022,PHI,NL,roberda08,58
2022,PHI,NL,romerjo01,17
2022,PHI,NL,rossmbu01,1
2022,PHI,NL,sanchcr01,15
2022,PHI,NL,sandsdo01,3
2022,PHI,NL,schwaky01,155
2022,PHI,NL,segurje01,98
2022,PHI,NL,sosaed01,78
2022,PHI,NL,stottbr01,127
2022,PHI,NL,stubbga01,50
2022,PHI,NL,suarera01,29
2022,PHI,NL,syndeno01,25
2022,PHI,NL,vierlma01,117
2022,PHI,NL,wheelza01,26
2022,PHI,NL,zimmebr01,109
2022,ATL,NL,acunaro01,119
2022,ATL,NL,adriaeh01,37
2022,ATL,NL,albieoz01,64
2022,ATL,NL,anderia01,22
2022,ATL,NL,arciaor01,68
2022,ATL,NL,bannory01,5
2022,ATL,NL,brachsi01,3
2022,ATL,NL,canoro01,33
2022,ATL,NL,chaveje01,60
2022,ATL,NL,contrwi02,97
2022,ATL,NL,cruzje01,7
2022,ATL,NL,davidtu01,12
2022,ATL,NL,demertr01,26
2022,ATL,NL,dickeal01,13
2022,ATL,NL,duvalad01,86
2022,ATL,NL,elderbr01,10
2022,ATL,NL,fordmi01,50
2022,ATL,NL,friedma01,30
2022,ATL,NL,gosseph01,34
2022,ATL,NL,grissva01,41
2022,ATL,NL,grossro01,129
2022,ATL,NL,harrimi04,114
2022,ATL,NL,heredgu01,74
2022,ATL,NL,iglesra01,67
2022,ATL,NL,jacksja01,2
2022,ATL,NL,janseke01,65
2022,ATL,NL,leedy01,46
2022,ATL,NL,matzety01,42
2022,ATL,NL,mchugco01,58
2022,ATL,NL,minteaj01,75
2022,ATL,NL,mortoch02,31
2022,ATL,NL,mulleky01,3
2022,ATL,NL,newcose01,20
2022,ATL,NL,odayda01,28
2022,ATL,NL,odorija01,22
2022,ATL,NL,olsonma02,162
2022,ATL,NL,ozunama01,124
2022,ATL,NL,pinama01,5
2022,ATL,NL,rileyau01,159
2022,ATL,NL,rosared01,80
2022,ATL,NL,smithwi04,65
2022,ATL,NL,stephja01,39
2022,ATL,NL,stridsp01,31
2022,ATL,NL,swansda01,162
2022,ATL,NL,tarnofr01,1
2022,ATL,NL,thornty01,14
2022,ATL,NL,trompch01,1
2022,ATL,NL,woodswi01,2
2022,ATL,NL,wrighky01,30
2022,ATL,NL,yateski01,9
2022,ATL,NL,ynoahu01,2
2022,ATL,NL,youngda02,3
2022,ATL,NL,darnatr01,107
2022,CHA,AL,abreujo02,157
2022,CHA,AL,anderti01,79
2022,CHA,AL,andruel01,149
2022,CHA,AL,banksta01,35
2022,CHA,AL,bummeaa01,32
2022,CHA,AL,burgeja01,51
2022,CHA,AL,burrry01,8
2022,CHA,AL,ceasedy01,32
2022,CHA,AL,crickky01,14
2022,CHA,AL,cuetojo01,25
2022,CHA,AL,diekmja01,70
2022,CHA,AL,engelad01,119
2022,CHA,AL,fostema01,48
2022,CHA,AL,garcile02,97
2022,CHA,AL,giolilu01,30
2022,CHA,AL,gonzaro01,32
2022,CHA,AL,grandya01,99
2022,CHA,AL,graveke01,65
2022,CHA,AL,haselad01,14
2022,CHA,AL,hendrli01,58
2022,CHA,AL,jimenel02,84
2022,CHA,AL,kellyjo05,43
2022,CHA,AL,keuchda01,14
2022,CHA,AL,kopecmi01,25
2022,CHA,AL,lambeji01,42
2022,CHA,AL,lopezre01,61
2022,CHA,AL,lynnla01,21
2022,CHA,AL,martida03,14
2022,CHA,AL,mcguire01,89
2022,CHA,AL,mendida01,31
2022,CHA,AL,moncayo01,104
2022,CHA,AL,paytoma01,8
2022,CHA,AL,perezca03,7
2022,CHA,AL,polloaj01,138
2022,CHA,AL,roberlu01,98
2022,CHA,AL,ruizjo01,63
2022,CHA,AL,severan01,6
2022,CHA,AL,sheetga01,124
2022,CHA,AL,sosale01,11
2022,CHA,AL,sousabe01,25
2022,CHA,AL,vaughan01,134
2022,CHA,AL,velasvi01,27
2022,CHA,AL,zavalse01,61
2022,MIA,NL,aguilje01,129
2022,MIA,NL,alcansa01,32
2022,MIA,NL,anderbr06,98
2022,MIA,NL,armstsh01,50
2022,MIA,NL,astudwi01,21
2022,MIA,NL,bassan01,73
2022,MIA,NL,bendean01,22
2022,MIA,NL,bertijo01,102
2022,MIA,NL,bledajj01,65
2022,MIA,NL,bleieri01,55
2022,MIA,NL,brazohu01,27
2022,MIA,NL,brighje01,16
2022,MIA,NL,burdipe01,32
2022,MIA,NL,cabreed02,14
2022,MIA,NL,castada01,10
2022,MIA,NL,chishja01,60
2022,MIA,NL,coopega03,119
2022,MIA,NL,delacbr01,115
2022,MIA,NL,diazle01,58
2022,MIA,NL,dunanjo01,3
2022,MIA,NL,encarje01,23
2022,MIA,NL,fishmja01,7
2022,MIA,NL,florody01,56
2022,MIA,NL,forteni01,72
2022,MIA,NL,garciav01,98
2022,MIA,NL,garrebr01,17
2022,MIA,NL,gonzaer01,16
2022,MIA,NL,groshjo01,17
2022,MIA,NL,hamilbi02,37
2022,MIA,NL,headlo01,28
2022,MIA,NL,henrypa01,15
2022,MIA,NL,hernael01,20
2022,MIA,NL,hoeinbr01,8
2022,MIA,NL,hollojo01,1
2022,MIA,NL,ladwiaj01,1
2022,MIA,NL,leblach01,48
2022,MIA,NL,lopezpa01,32
2022,MIA,NL,luzarje01,18
2022,MIA,NL,meyerma01,2
2022,MIA,NL,nanceto01,35
2022,MIA,NL,nardian01,13
2022,MIA,NL,neideni01,1
2022,MIA,NL,okertst01,60
2022,MIA,NL,popza01,36
2022,MIA,NL,poteeco01,12
2022,MIA,NL,rogertr01,23
